Element, float4.x, float4.y, float4.z, float4.w
5941,  0.00,  0.00,  0.00,  0.00
5942,  0.00,  0.00,  0.00,  0.00
5943,  0.00,  0.00,  0.00,  0.00
5944,  0.00,  0.00,  0.00,  0.00
5945,  0.00,  0.00,  0.00,  0.00
5946,  0.00,  0.00,  0.00,  0.00
5947,  0.00,  0.00,  0.00,  0.00
5948,  0.00,  0.00,  0.00,  0.00
5949,  0.00,  0.00,  0.00,  0.00
5950,  0.00,  0.00,  0.00,  0.00
5951,  0.00,  0.00,  0.00,  0.00
5952,  0.00,  0.00,  0.00,  0.00
5953,  0.00,  0.00,  0.00,  0.00
5954,  0.00,  0.00,  0.00,  0.00
5955,  0.00,  0.00,  0.00,  0.00
5956,  0.00,  0.00,  0.00,  0.00
5957,  0.00,  0.00,  0.00,  0.00
5958,  0.00,  0.00,  0.00,  0.00
5959,  0.00,  0.00,  0.00,  0.00
5960,  0.00,  0.00,  0.00,  0.00
5961,  0.00,  0.00,  0.00,  0.00
5962,  0.00,  0.00,  0.00,  0.00
5963,  0.00,  0.00,  0.00,  0.00
5964,  0.00,  0.00,  0.00,  0.00
5965,  0.00,  0.00,  0.00,  0.00
5966,  0.00,  0.00,  0.00,  0.00
5967,  0.00,  0.00,  0.00,  0.00
5968,  0.00,  0.00,  0.00,  0.00
5969,  0.00,  0.00,  0.00,  0.00
5970,  0.00,  0.00,  0.00,  0.00
5971,  0.00,  0.00,  0.00,  0.00
5972,  0.00,  0.00,  0.00,  0.00
5973,  0.00,  0.00,  0.00,  0.00
5974,  0.00,  0.00,  0.00,  0.00
5975,  0.00,  0.00,  0.00,  0.00
5976,  0.00,  0.00,  0.00,  0.00
5977,  0.00,  0.00,  0.00,  0.00
5978,  0.00,  0.00,  0.00,  0.00
5979,  0.00,  0.00,  0.00,  0.00
5980,  0.00,  0.00,  0.00,  0.00
5981,  0.00,  0.00,  0.00,  0.00
5982,  0.00,  0.00,  0.00,  0.00
5983,  0.00,  0.00,  0.00,  0.00
5984,  0.00,  0.00,  0.00,  0.00
5985,  0.00,  0.00,  0.00,  0.00
5986,  0.00,  0.00,  0.00,  0.00
5987,  0.00,  0.00,  0.00,  0.00
5988,  0.00,  0.00,  0.00,  0.00
5989,  0.00,  0.00,  0.00,  0.00
5990,  0.00,  0.00,  0.00,  0.00
5991,  0.00,  0.00,  0.00,  0.00
5992,  0.00,  0.00,  0.00,  0.00
5993,  0.00,  0.00,  0.00,  0.00
5994,  0.00,  0.00,  0.00,  0.00
5995,  0.00,  0.00,  0.00,  0.00
5996,  0.00,  0.00,  0.00,  0.00
5997,  0.00,  0.00,  0.00,  0.00
5998,  0.00,  0.00,  0.00,  0.00
5999,  0.00,  0.00,  0.00,  0.00
6000,  0.00,  0.00,  0.00,  0.00
6001,  0.00,  0.00,  0.00,  0.00
6002,  0.00,  0.00,  0.00,  0.00
6003,  0.00,  0.00,  0.00,  0.00
6004,  0.00,  0.00,  0.00,  0.00
6005,  0.00,  0.00,  0.00,  0.00
6006,  0.00,  0.00,  0.00,  0.00
6007,  0.00,  0.00,  0.00,  0.00
6008,  0.00,  0.00,  0.00,  0.00
6009,  0.00,  0.00,  0.00,  0.00
6010,  0.00,  0.00,  0.00,  0.00
6011,  0.00,  0.00,  0.00,  0.00
6012,  0.00,  0.00,  0.00,  0.00
6013,  0.00,  0.00,  0.00,  0.00
6014,  0.00,  0.00,  0.00,  0.00
6015,  0.00,  0.00,  0.00,  0.00
6016,  0.00,  0.00,  0.00,  0.00
6017,  0.00,  0.00,  0.00,  0.00
6018,  0.00,  0.00,  0.00,  0.00
6019,  0.00,  0.00,  0.00,  0.00
6020,  0.00,  0.00,  0.00,  0.00
6021,  0.00,  0.00,  0.00,  0.00
6022,  0.00,  0.00,  0.00,  0.00
6023,  0.00,  0.00,  0.00,  0.00
6024,  0.00,  0.00,  0.00,  0.00
6025,  0.00,  0.00,  0.00,  0.00
6026,  0.00,  0.00,  0.00,  0.00
6027,  0.00,  0.00,  0.00,  0.00
6028,  0.00,  0.00,  0.00,  0.00
6029,  0.00,  0.00,  0.00,  0.00
6030,  0.00,  0.00,  0.00,  0.00
6031,  0.00,  0.00,  0.00,  0.00
6032,  0.00,  0.00,  0.00,  0.00
6033,  0.00,  0.00,  0.00,  0.00
6034,  0.00,  0.00,  0.00,  0.00
6035,  0.00,  0.00,  0.00,  0.00
6036,  0.00,  0.00,  0.00,  0.00
6037,  0.00,  0.00,  0.00,  0.00
6038,  0.00,  0.00,  0.00,  0.00
6039,  0.00,  0.00,  0.00,  0.00
6040,  0.00,  0.00,  0.00,  0.00
6041,  0.00,  0.00,  0.00,  0.00
6042,  0.00,  0.00,  0.00,  0.00
6043,  0.00,  0.00,  0.00,  0.00
6044,  0.00,  0.00,  0.00,  0.00
6045,  0.00,  0.00,  0.00,  0.00
6046,  0.00,  0.00,  0.00,  0.00
6047,  0.00,  0.00,  0.00,  0.00
6048,  0.00,  0.00,  0.00,  0.00
6049,  0.00,  0.00,  0.00,  0.00
6050,  0.00,  0.00,  0.00,  0.00
6051,  0.00,  0.00,  0.00,  0.00
6052,  0.00,  0.00,  0.00,  0.00
6053,  0.00,  0.00,  0.00,  0.00
6054,  0.00,  0.00,  0.00,  0.00
6055,  0.00,  0.00,  0.00,  0.00
6056,  0.00,  0.00,  0.00,  0.00
6057,  0.00,  0.00,  0.00,  0.00
6058,  0.00,  0.00,  0.00,  0.00
6059,  0.00,  0.00,  0.00,  0.00
6060,  0.00,  0.00,  0.00,  0.00
6061,  0.00,  0.00,  0.00,  0.00
6062,  0.00,  0.00,  0.00,  0.00
6063,  0.00,  0.00,  0.00,  0.00
6064,  0.00,  0.00,  0.00,  0.00
6065,  0.00,  0.00,  0.00,  0.00
6066,  0.00,  0.00,  0.00,  0.00
6067,  0.00,  0.00,  0.00,  0.00
6068,  0.00,  0.00,  0.00,  0.00
6069,  0.00,  0.00,  0.00,  0.00
6070,  0.00,  0.00,  0.00,  0.00
6071,  0.00,  0.00,  0.00,  0.00
6072,  0.00,  0.00,  0.00,  0.00
6073,  0.00,  0.00,  0.00,  0.00
6074,  0.00,  0.00,  0.00,  0.00
6075,  0.00,  0.00,  0.00,  0.00
6076,  0.00,  0.00,  0.00,  0.00
6077,  0.00,  0.00,  0.00,  0.00
6078,  0.00,  0.00,  0.00,  0.00
6079,  0.00,  0.00,  0.00,  0.00
6080,  0.00,  0.00,  0.00,  0.00
6081,  0.00,  0.00,  0.00,  0.00
6082,  0.00,  0.00,  0.00,  0.00
6083,  0.00,  0.00,  0.00,  0.00
6084,  0.00,  0.00,  0.00,  0.00
6085,  0.00,  0.00,  0.00,  0.00
6086,  0.00,  0.00,  0.00,  0.00
6087,  0.00,  0.00,  0.00,  0.00
6088,  0.00,  0.00,  0.00,  0.00
6089,  0.00,  0.00,  0.00,  0.00
6090,  0.00,  0.00,  0.00,  0.00
6091,  0.00,  0.00,  0.00,  0.00
6092,  0.00,  0.00,  0.00,  0.00
6093,  0.00,  0.00,  0.00,  0.00
6094,  0.00,  0.00,  0.00,  0.00
6095,  0.00,  0.00,  0.00,  0.00
6096,  0.00,  0.00,  0.00,  0.00
6097,  0.00,  0.00,  0.00,  0.00
6098,  0.00,  0.00,  0.00,  0.00
6099,  0.00,  0.00,  0.00,  0.00
6100,  0.00,  0.00,  0.00,  0.00
6101,  0.00,  0.00,  0.00,  0.00
6102,  0.00,  0.00,  0.00,  0.00
6103,  0.00,  0.00,  0.00,  0.00
6104,  0.00,  0.00,  0.00,  0.00
6105,  0.00,  0.00,  0.00,  0.00
6106,  0.00,  0.00,  0.00,  0.00
6107,  0.00,  0.00,  0.00,  0.00
6108,  0.00,  0.00,  0.00,  0.00
6109,  0.00,  0.00,  0.00,  0.00
6110,  0.00,  0.00,  0.00,  0.00
6111,  0.00,  0.00,  0.00,  0.00
6112,  0.00,  0.00,  0.00,  0.00
6113,  0.00,  0.00,  0.00,  0.00
6114,  0.00,  0.00,  0.00,  0.00
6115,  0.00,  0.00,  0.00,  0.00
6116,  0.00,  0.00,  0.00,  0.00
6117,  0.00,  0.00,  0.00,  0.00
6118,  0.00,  0.00,  0.00,  0.00
6119,  0.00,  0.00,  0.00,  0.00
6120,  0.00,  0.00,  0.00,  0.00
6121,  0.00,  0.00,  0.00,  0.00
6122,  0.00,  0.00,  0.00,  0.00
6123,  0.00,  0.00,  0.00,  0.00
6124,  0.00,  0.00,  0.00,  0.00
6125,  0.00,  0.00,  0.00,  0.00
6126,  0.00,  0.00,  0.00,  0.00
6127,  0.00,  0.00,  0.00,  0.00
6128,  0.00,  0.00,  0.00,  0.00
6129,  0.00,  0.00,  0.00,  0.00
6130,  0.00,  0.00,  0.00,  0.00
6131,  0.00,  0.00,  0.00,  0.00
6132,  0.00,  0.00,  0.00,  0.00
6133,  0.00,  0.00,  0.00,  0.00
6134,  0.00,  0.00,  0.00,  0.00
6135,  0.00,  0.00,  0.00,  0.00
6136,  0.00,  0.00,  0.00,  0.00
6137,  0.00,  0.00,  0.00,  0.00
6138,  0.00,  0.00,  0.00,  0.00
6139,  0.00,  0.00,  0.00,  0.00
6140,  0.00,  0.00,  0.00,  0.00
6141,  0.00,  0.00,  0.00,  0.00
6142,  0.00,  0.00,  0.00,  0.00
6143,  0.00,  0.00,  0.00,  0.00
6144,  0.00,  0.00,  0.00,  0.00
6145,  0.00,  0.00,  0.00,  0.00
6146,  0.00,  0.00,  0.00,  0.00
6147,  0.00,  0.00,  0.00,  0.00
6148,  0.00,  0.00,  0.00,  0.00
6149,  0.00,  0.00,  0.00,  0.00
6150,  0.00,  0.00,  0.00,  0.00
6151,  0.00,  0.00,  0.00,  0.00
6152,  0.00,  0.00,  0.00,  0.00
6153,  0.00,  0.00,  0.00,  0.00
6154,  0.00,  0.00,  0.00,  0.00
6155,  0.00,  0.00,  0.00,  0.00
6156,  0.00,  0.00,  0.00,  0.00
6157,  0.00,  0.00,  0.00,  0.00
6158,  0.00,  0.00,  0.00,  0.00
6159,  0.00,  0.00,  0.00,  0.00
6160,  0.00,  0.00,  0.00,  0.00
6161,  0.00,  0.00,  0.00,  0.00
6162,  0.00,  0.00,  0.00,  0.00
6163,  0.00,  0.00,  0.00,  0.00
6164,  0.00,  0.00,  0.00,  0.00
6165,  0.00,  0.00,  0.00,  0.00
6166,  0.00,  0.00,  0.00,  0.00
6167,  0.00,  0.00,  0.00,  0.00
6168,  0.00,  0.00,  0.00,  0.00
6169,  0.00,  0.00,  0.00,  0.00
6170,  0.00,  0.00,  0.00,  0.00
6171,  0.00,  0.00,  0.00,  0.00
6172,  0.00,  0.00,  0.00,  0.00
6173,  0.00,  0.00,  0.00,  0.00
6174,  0.00,  0.00,  0.00,  0.00
6175,  0.00,  0.00,  0.00,  0.00
6176,  0.00,  0.00,  0.00,  0.00
6177,  0.00,  0.00,  0.00,  0.00
6178,  0.00,  0.00,  0.00,  0.00
6179,  0.00,  0.00,  0.00,  0.00
6180,  0.00,  0.00,  0.00,  0.00
6181,  0.00,  0.00,  0.00,  0.00
6182,  0.00,  0.00,  0.00,  0.00
6183,  0.00,  0.00,  0.00,  0.00
6184,  0.00,  0.00,  0.00,  0.00
6185,  0.00,  0.00,  0.00,  0.00
6186,  0.00,  0.00,  0.00,  0.00
6187,  0.00,  0.00,  0.00,  0.00
6188,  0.00,  0.00,  0.00,  0.00
6189,  0.00,  0.00,  0.00,  0.00
6190,  0.00,  0.00,  0.00,  0.00
6191,  0.00,  0.00,  0.00,  0.00
6192,  0.00,  0.00,  0.00,  0.00
6193,  0.00,  0.00,  0.00,  0.00
6194,  0.00,  0.00,  0.00,  0.00
6195,  0.00,  0.00,  0.00,  0.00
6196,  0.00,  0.00,  0.00,  0.00
6197,  0.00,  0.00,  0.00,  0.00
6198,  0.00,  0.00,  0.00,  0.00
6199,  0.00,  0.00,  0.00,  0.00
6200,  0.00,  0.00,  0.00,  0.00
6201,  0.00,  0.00,  0.00,  0.00
6202,  0.00,  0.00,  0.00,  0.00
6203,  0.00,  0.00,  0.00,  0.00
6204,  0.00,  0.00,  0.00,  0.00
6205,  0.00,  0.00,  0.00,  0.00
6206,  0.00,  0.00,  0.00,  0.00
6207,  0.00,  0.00,  0.00,  0.00
6208,  0.00,  0.00,  0.00,  0.00
6209,  0.00,  0.00,  0.00,  0.00
6210,  0.00,  0.00,  0.00,  0.00
6211,  0.00,  0.00,  0.00,  0.00
6212,  0.00,  0.00,  0.00,  0.00
6213,  0.00,  0.00,  0.00,  0.00
6214,  0.00,  0.00,  0.00,  0.00
6215,  0.00,  0.00,  0.00,  0.00
6216,  0.00,  0.00,  0.00,  0.00
6217,  0.00,  0.00,  0.00,  0.00
6218,  0.00,  0.00,  0.00,  0.00
6219,  0.00,  0.00,  0.00,  0.00
6220,  0.00,  0.00,  0.00,  0.00
6221,  0.00,  0.00,  0.00,  0.00
6222,  0.00,  0.00,  0.00,  0.00
6223,  0.00,  0.00,  0.00,  0.00
6224,  0.00,  0.00,  0.00,  0.00
6225,  0.00,  0.00,  0.00,  0.00
6226,  0.00,  0.00,  0.00,  0.00
6227,  0.00,  0.00,  0.00,  0.00
6228,  0.00,  0.00,  0.00,  0.00
6229,  0.00,  0.00,  0.00,  0.00
6230,  0.00,  0.00,  0.00,  0.00
6231,  0.00,  0.00,  0.00,  0.00
6232,  0.00,  0.00,  0.00,  0.00
6233,  0.00,  0.00,  0.00,  0.00
6234,  0.00,  0.00,  0.00,  0.00
6235,  0.00,  0.00,  0.00,  0.00
6236,  0.00,  0.00,  0.00,  0.00
6237,  0.00,  0.00,  0.00,  0.00
6238,  0.00,  0.00,  0.00,  0.00
6239,  0.00,  0.00,  0.00,  0.00
6240,  0.00,  0.00,  0.00,  0.00
6241,  0.00,  0.00,  0.00,  0.00
6242,  0.00,  0.00,  0.00,  0.00
6243,  0.00,  0.00,  0.00,  0.00
6244,  0.00,  0.00,  0.00,  0.00
6245,  0.00,  0.00,  0.00,  0.00
6246,  0.00,  0.00,  0.00,  0.00
6247,  0.00,  0.00,  0.00,  0.00
6248,  0.00,  0.00,  0.00,  0.00
6249,  0.00,  0.00,  0.00,  0.00
6250,  0.00,  0.00,  0.00,  0.00
6251,  0.00,  0.00,  0.00,  0.00
6252,  0.00,  0.00,  0.00,  0.00
6253,  0.00,  0.00,  0.00,  0.00
6254,  0.00,  0.00,  0.00,  0.00
6255,  0.00,  0.00,  0.00,  0.00
6256,  0.00,  0.00,  0.00,  0.00
6257,  0.00,  0.00,  0.00,  0.00
6258,  0.00,  0.00,  0.00,  0.00
6259,  0.00,  0.00,  0.00,  0.00
6260,  0.00,  0.00,  0.00,  0.00
6261,  0.00,  0.00,  0.00,  0.00
6262,  0.00,  0.00,  0.00,  0.00
6263,  0.00,  0.00,  0.00,  0.00
6264,  0.00,  0.00,  0.00,  0.00
6265,  0.00,  0.00,  0.00,  0.00
6266,  0.00,  0.00,  0.00,  0.00
6267,  0.00,  0.00,  0.00,  0.00
6268,  0.00,  0.00,  0.00,  0.00
6269,  0.00,  0.00,  0.00,  0.00
6270,  0.00,  0.00,  0.00,  0.00
6271,  0.00,  0.00,  0.00,  0.00
6272,  0.00,  0.00,  0.00,  0.00
6273,  0.00,  0.00,  0.00,  0.00
6274,  0.00,  0.00,  0.00,  0.00
6275,  0.00,  0.00,  0.00,  0.00
6276,  0.00,  0.00,  0.00,  0.00
6277,  0.00,  0.00,  0.00,  0.00
6278,  0.00,  0.00,  0.00,  0.00
6279,  0.00,  0.00,  0.00,  0.00
6280,  0.00,  0.00,  0.00,  0.00
6281,  0.00,  0.00,  0.00,  0.00
6282,  0.00,  0.00,  0.00,  0.00
6283,  0.00,  0.00,  0.00,  0.00
6284,  0.00,  0.00,  0.00,  0.00
6285,  0.00,  0.00,  0.00,  0.00
6286,  0.00,  0.00,  0.00,  0.00
6287,  0.00,  0.00,  0.00,  0.00
6288,  0.00,  0.00,  0.00,  0.00
6289,  0.00,  0.00,  0.00,  0.00
6290,  0.00,  0.00,  0.00,  0.00
6291,  0.00,  0.00,  0.00,  0.00
6292,  0.00,  0.00,  0.00,  0.00
6293,  0.00,  0.00,  0.00,  0.00
6294,  0.00,  0.00,  0.00,  0.00
6295,  0.00,  0.00,  0.00,  0.00
6296,  0.00,  0.00,  0.00,  0.00
6297,  0.00,  0.00,  0.00,  0.00
6298,  0.00,  0.00,  0.00,  0.00
6299,  0.00,  0.00,  0.00,  0.00
6300,  0.00,  0.00,  0.00,  0.00
6301,  0.00,  0.00,  0.00,  0.00
6302,  0.00,  0.00,  0.00,  0.00
6303,  0.00,  0.00,  0.00,  0.00
6304,  0.00,  0.00,  0.00,  0.00
6305,  0.00,  0.00,  0.00,  0.00
6306,  0.00,  0.00,  0.00,  0.00
6307,  0.00,  0.00,  0.00,  0.00
6308,  0.00,  0.00,  0.00,  0.00
6309,  0.00,  0.00,  0.00,  0.00
6310,  0.00,  0.00,  0.00,  0.00
6311,  0.00,  0.00,  0.00,  0.00
6312,  0.00,  0.00,  0.00,  0.00
6313,  0.00,  0.00,  0.00,  0.00
6314,  0.00,  0.00,  0.00,  0.00
6315,  0.00,  0.00,  0.00,  0.00
6316,  0.00,  0.00,  0.00,  0.00
6317,  0.00,  0.00,  0.00,  0.00
6318,  0.00,  0.00,  0.00,  0.00
6319,  0.00,  0.00,  0.00,  0.00
6320,  0.00,  0.00,  0.00,  0.00
6321,  0.00,  0.00,  0.00,  0.00
6322,  0.00,  0.00,  0.00,  0.00
6323,  0.00,  0.00,  0.00,  0.00
6324,  0.00,  0.00,  0.00,  0.00
6325,  0.00,  0.00,  0.00,  0.00
6326,  0.00,  0.00,  0.00,  0.00
6327,  0.00,  0.00,  0.00,  0.00
6328,  0.00,  0.00,  0.00,  0.00
6329,  0.00,  0.00,  0.00,  0.00
6330,  0.00,  0.00,  0.00,  0.00
6331,  0.00,  0.00,  0.00,  0.00
6332,  0.00,  0.00,  0.00,  0.00
6333,  0.00,  0.00,  0.00,  0.00
6334,  0.00,  0.00,  0.00,  0.00
6335,  0.00,  0.00,  0.00,  0.00
6336,  0.00,  0.00,  0.00,  0.00
6337,  0.00,  0.00,  0.00,  0.00
6338,  0.00,  0.00,  0.00,  0.00
6339,  0.00,  0.00,  0.00,  0.00
6340,  0.00,  0.00,  0.00,  0.00
6341,  0.00,  0.00,  0.00,  0.00
6342,  0.00,  0.00,  0.00,  0.00
6343,  0.00,  0.00,  0.00,  0.00
6344,  0.00,  0.00,  0.00,  0.00
6345,  0.00,  0.00,  0.00,  0.00
6346,  0.00,  0.00,  0.00,  0.00
6347,  0.00,  0.00,  0.00,  0.00
6348,  0.00,  0.00,  0.00,  0.00
6349,  0.00,  0.00,  0.00,  0.00
6350,  0.00,  0.00,  0.00,  0.00
6351,  0.00,  0.00,  0.00,  0.00
6352,  0.00,  0.00,  0.00,  0.00
6353,  0.00,  0.00,  0.00,  0.00
6354,  0.00,  0.00,  0.00,  0.00
6355,  0.00,  0.00,  0.00,  0.00
6356,  0.00,  0.00,  0.00,  0.00
6357,  0.00,  0.00,  0.00,  0.00
6358,  0.00,  0.00,  0.00,  0.00
6359,  0.00,  0.00,  0.00,  0.00
6360,  0.00,  0.00,  0.00,  0.00
6361,  0.00,  0.00,  0.00,  0.00
6362,  0.00,  0.00,  0.00,  0.00
6363,  0.00,  0.00,  0.00,  0.00
6364,  0.00,  0.00,  0.00,  0.00
6365,  0.00,  0.00,  0.00,  0.00
6366,  0.00,  0.00,  0.00,  0.00
6367,  0.00,  0.00,  0.00,  0.00
6368,  0.00,  0.00,  0.00,  0.00
6369,  0.00,  0.00,  0.00,  0.00
6370,  0.00,  0.00,  0.00,  0.00
6371,  0.00,  0.00,  0.00,  0.00
6372,  0.00,  0.00,  0.00,  0.00
6373,  0.00,  0.00,  0.00,  0.00
6374,  0.00,  0.00,  0.00,  0.00
6375,  0.00,  0.00,  0.00,  0.00
6376,  0.00,  0.00,  0.00,  0.00
6377,  0.00,  0.00,  0.00,  0.00
6378,  0.00,  0.00,  0.00,  0.00
6379,  0.00,  0.00,  0.00,  0.00
6380,  0.00,  0.00,  0.00,  0.00
6381,  0.00,  0.00,  0.00,  0.00
6382,  0.00,  0.00,  0.00,  0.00
6383,  0.00,  0.00,  0.00,  0.00
6384,  0.00,  0.00,  0.00,  0.00
6385,  0.00,  0.00,  0.00,  0.00
6386,  0.00,  0.00,  0.00,  0.00
6387,  0.00,  0.00,  0.00,  0.00
6388,  0.00,  0.00,  0.00,  0.00
6389,  0.00,  0.00,  0.00,  0.00
6390,  0.00,  0.00,  0.00,  0.00
6391,  0.00,  0.00,  0.00,  0.00
6392,  0.00,  0.00,  0.00,  0.00
6393,  0.00,  0.00,  0.00,  0.00
6394,  0.00,  0.00,  0.00,  0.00
6395,  0.00,  0.00,  0.00,  0.00
6396,  0.00,  0.00,  0.00,  0.00
6397,  0.00,  0.00,  0.00,  0.00
6398,  0.00,  0.00,  0.00,  0.00
6399,  0.00,  0.00,  0.00,  0.00
6400,  0.00,  0.00,  0.00,  0.00
6401,  0.00,  0.00,  0.00,  0.00
6402,  0.00,  0.00,  0.00,  0.00
6403,  0.00,  0.00,  0.00,  0.00
6404,  0.00,  0.00,  0.00,  0.00
6405,  0.00,  0.00,  0.00,  0.00
6406,  0.00,  0.00,  0.00,  0.00
6407,  0.00,  0.00,  0.00,  0.00
6408,  0.00,  0.00,  0.00,  0.00
6409,  0.00,  0.00,  0.00,  0.00
6410,  0.00,  0.00,  0.00,  0.00
6411,  0.00,  0.00,  0.00,  0.00
6412,  0.00,  0.00,  0.00,  0.00
6413,  0.00,  0.00,  0.00,  0.00
6414,  0.00,  0.00,  0.00,  0.00
6415,  0.00,  0.00,  0.00,  0.00
6416,  0.00,  0.00,  0.00,  0.00
6417,  0.00,  0.00,  0.00,  0.00
6418,  0.00,  0.00,  0.00,  0.00
6419,  0.00,  0.00,  0.00,  0.00
6420,  0.00,  0.00,  0.00,  0.00
6421,  0.00,  0.00,  0.00,  0.00
6422,  0.00,  0.00,  0.00,  0.00
6423,  0.00,  0.00,  0.00,  0.00
6424,  0.00,  0.00,  0.00,  0.00
6425,  0.00,  0.00,  0.00,  0.00
6426,  0.00,  0.00,  0.00,  0.00
6427,  0.00,  0.00,  0.00,  0.00
6428,  0.00,  0.00,  0.00,  0.00
6429,  0.00,  0.00,  0.00,  0.00
6430,  0.00,  0.00,  0.00,  0.00
6431,  0.00,  0.00,  0.00,  0.00
6432,  0.00,  0.00,  0.00,  0.00
6433,  0.00,  0.00,  0.00,  0.00
6434,  0.00,  0.00,  0.00,  0.00
6435,  0.00,  0.00,  0.00,  0.00
6436,  0.00,  0.00,  0.00,  0.00
6437,  0.00,  0.00,  0.00,  0.00
6438,  0.00,  0.00,  0.00,  0.00
6439,  0.00,  0.00,  0.00,  0.00
6440,  0.00,  0.00,  0.00,  0.00
6441,  0.00,  0.00,  0.00,  0.00
6442,  0.00,  0.00,  0.00,  0.00
6443,  0.00,  0.00,  0.00,  0.00
6444,  0.00,  0.00,  0.00,  0.00
6445,  0.00,  0.00,  0.00,  0.00
6446,  0.00,  0.00,  0.00,  0.00
6447,  0.00,  0.00,  0.00,  0.00
6448,  0.00,  0.00,  0.00,  0.00
6449,  0.00,  0.00,  0.00,  0.00
6450,  0.00,  0.00,  0.00,  0.00
6451,  0.00,  0.00,  0.00,  0.00
6452,  0.00,  0.00,  0.00,  0.00
6453,  0.00,  0.00,  0.00,  0.00
6454,  0.00,  0.00,  0.00,  0.00
6455,  0.00,  0.00,  0.00,  0.00
6456,  0.00,  0.00,  0.00,  0.00
6457,  0.00,  0.00,  0.00,  0.00
6458,  0.00,  0.00,  0.00,  0.00
6459,  0.00,  0.00,  0.00,  0.00
6460,  0.00,  0.00,  0.00,  0.00
6461,  0.00,  0.00,  0.00,  0.00
6462,  0.00,  0.00,  0.00,  0.00
6463,  0.00,  0.00,  0.00,  0.00
6464,  0.00,  0.00,  0.00,  0.00
6465,  0.00,  0.00,  0.00,  0.00
6466,  0.00,  0.00,  0.00,  0.00
6467,  0.00,  0.00,  0.00,  0.00
6468,  0.00,  0.00,  0.00,  0.00
6469,  0.00,  0.00,  0.00,  0.00
6470,  0.00,  0.00,  0.00,  0.00
6471,  0.00,  0.00,  0.00,  0.00
6472,  0.00,  0.00,  0.00,  0.00
6473,  0.00,  0.00,  0.00,  0.00
6474,  0.00,  0.00,  0.00,  0.00
6475,  0.00,  0.00,  0.00,  0.00
6476,  0.00,  0.00,  0.00,  0.00
6477,  0.00,  0.00,  0.00,  0.00
6478,  0.00,  0.00,  0.00,  0.00
6479,  0.00,  0.00,  0.00,  0.00
6480,  0.00,  0.00,  0.00,  0.00
6481,  0.00,  0.00,  0.00,  0.00
6482,  0.00,  0.00,  0.00,  0.00
6483,  0.00,  0.00,  0.00,  0.00
6484,  0.00,  0.00,  0.00,  0.00
6485,  0.00,  0.00,  0.00,  0.00
6486,  0.00,  0.00,  0.00,  0.00
6487,  0.00,  0.00,  0.00,  0.00
6488,  0.00,  0.00,  0.00,  0.00
6489,  0.00,  0.00,  0.00,  0.00
6490,  0.00,  0.00,  0.00,  0.00
6491,  0.00,  0.00,  0.00,  0.00
6492,  0.00,  0.00,  0.00,  0.00
6493,  0.00,  0.00,  0.00,  0.00
6494,  0.00,  0.00,  0.00,  0.00
6495,  0.00,  0.00,  0.00,  0.00
6496,  0.00,  0.00,  0.00,  0.00
6497,  0.00,  0.00,  0.00,  0.00
6498,  0.00,  0.00,  0.00,  0.00
6499,  0.00,  0.00,  0.00,  0.00
6500,  0.00,  0.00,  0.00,  0.00
6501,  0.00,  0.00,  0.00,  0.00
6502,  0.00,  0.00,  0.00,  0.00
6503,  0.00,  0.00,  0.00,  0.00
6504,  0.00,  0.00,  0.00,  0.00
6505,  0.00,  0.00,  0.00,  0.00
6506,  0.00,  0.00,  0.00,  0.00
6507,  0.00,  0.00,  0.00,  0.00
6508,  0.00,  0.00,  0.00,  0.00
6509,  0.00,  0.00,  0.00,  0.00
6510,  0.00,  0.00,  0.00,  0.00
6511,  0.00,  0.00,  0.00,  0.00
6512,  0.00,  0.00,  0.00,  0.00
6513,  0.00,  0.00,  0.00,  0.00
6514,  0.00,  0.00,  0.00,  0.00
6515,  0.00,  0.00,  0.00,  0.00
6516,  0.00,  0.00,  0.00,  0.00
6517,  0.00,  0.00,  0.00,  0.00
6518,  0.00,  0.00,  0.00,  0.00
6519,  0.00,  0.00,  0.00,  0.00
6520,  0.00,  0.00,  0.00,  0.00
6521,  0.00,  0.00,  0.00,  0.00
6522,  0.00,  0.00,  0.00,  0.00
6523,  0.00,  0.00,  0.00,  0.00
6524,  0.00,  0.00,  0.00,  0.00
6525,  0.00,  0.00,  0.00,  0.00
6526,  0.00,  0.00,  0.00,  0.00
6527,  0.00,  0.00,  0.00,  0.00
6528,  0.00,  0.00,  0.00,  0.00
6529,  0.00,  0.00,  0.00,  0.00
6530,  0.00,  0.00,  0.00,  0.00
6531,  0.00,  0.00,  0.00,  0.00
6532,  0.00,  0.00,  0.00,  0.00
6533,  0.00,  0.00,  0.00,  0.00
6534,  0.00,  0.00,  0.00,  0.00
6535,  0.00,  0.00,  0.00,  0.00
6536,  0.00,  0.00,  0.00,  0.00
6537,  0.00,  0.00,  0.00,  0.00
6538,  0.00,  0.00,  0.00,  0.00
6539,  0.00,  0.00,  0.00,  0.00
6540,  0.00,  0.00,  0.00,  0.00
6541,  0.00,  0.00,  0.00,  0.00
6542,  0.00,  0.00,  0.00,  0.00
6543,  0.00,  0.00,  0.00,  0.00
6544,  0.00,  0.00,  0.00,  0.00
6545,  0.00,  0.00,  0.00,  0.00
6546,  0.00,  0.00,  0.00,  0.00
6547,  0.00,  0.00,  0.00,  0.00
