Element, float4.x, float4.y, float4.z, float4.w
13927,  0.00,  0.00,  0.00,  0.00
13928,  0.00,  0.00,  0.00,  0.00
13929,  0.00,  0.00,  0.00,  0.00
13930,  0.00,  0.00,  0.00,  0.00
13931,  0.00,  0.00,  0.00,  0.00
13932,  0.00,  0.00,  0.00,  0.00
13933,  0.00,  0.00,  0.00,  0.00
13934,  0.00,  0.00,  0.00,  0.00
13935,  0.00,  0.00,  0.00,  0.00
13936,  0.00,  0.00,  0.00,  0.00
13937,  0.00,  0.00,  0.00,  0.00
13938,  0.00,  0.00,  0.00,  0.00
13939,  0.00,  0.00,  0.00,  0.00
13940,  0.00,  0.00,  0.00,  0.00
13941,  0.00,  0.00,  0.00,  0.00
13942,  0.00,  0.00,  0.00,  0.00
13943,  0.00,  0.00,  0.00,  0.00
13944,  0.00,  0.00,  0.00,  0.00
13945,  0.00,  0.00,  0.00,  0.00
13946,  0.00,  0.00,  0.00,  0.00
13947,  0.00,  0.00,  0.00,  0.00
13948,  0.00,  0.00,  0.00,  0.00
13949,  0.00,  0.00,  0.00,  0.00
13950,  0.00,  0.00,  0.00,  0.00
13951,  0.00,  0.00,  0.00,  0.00
13952,  0.00,  0.00,  0.00,  0.00
13953,  0.00,  0.00,  0.00,  0.00
13954,  0.00,  0.00,  0.00,  0.00
13955,  0.00,  0.00,  0.00,  0.00
13956,  0.00,  0.00,  0.00,  0.00
13957,  0.00,  0.00,  0.00,  0.00
13958,  0.00,  0.00,  0.00,  0.00
13959,  0.00,  0.00,  0.00,  0.00
13960,  0.00,  0.00,  0.00,  0.00
13961,  0.00,  0.00,  0.00,  0.00
13962,  0.00,  0.00,  0.00,  0.00
13963,  0.00,  0.00,  0.00,  0.00
13964,  0.00,  0.00,  0.00,  0.00
13965,  0.00,  0.00,  0.00,  0.00
13966,  0.00,  0.00,  0.00,  0.00
13967,  0.00,  0.00,  0.00,  0.00
13968,  0.00,  0.00,  0.00,  0.00
13969,  0.00,  0.00,  0.00,  0.00
13970,  0.00,  0.00,  0.00,  0.00
13971,  0.00,  0.00,  0.00,  0.00
13972,  0.00,  0.00,  0.00,  0.00
13973,  0.00,  0.00,  0.00,  0.00
13974,  0.00,  0.00,  0.00,  0.00
13975,  0.00,  0.00,  0.00,  0.00
13976,  0.00,  0.00,  0.00,  0.00
13977,  0.00,  0.00,  0.00,  0.00
13978,  0.00,  0.00,  0.00,  0.00
13979,  0.00,  0.00,  0.00,  0.00
13980,  0.00,  0.00,  0.00,  0.00
13981,  0.00,  0.00,  0.00,  0.00
13982,  0.00,  0.00,  0.00,  0.00
13983,  0.00,  0.00,  0.00,  0.00
13984,  0.00,  0.00,  0.00,  0.00
13985,  0.00,  0.00,  0.00,  0.00
13986,  0.00,  0.00,  0.00,  0.00
13987,  0.00,  0.00,  0.00,  0.00
13988,  0.00,  0.00,  0.00,  0.00
13989,  0.00,  0.00,  0.00,  0.00
13990,  0.00,  0.00,  0.00,  0.00
13991,  0.00,  0.00,  0.00,  0.00
13992,  0.00,  0.00,  0.00,  0.00
13993,  0.00,  0.00,  0.00,  0.00
13994,  0.00,  0.00,  0.00,  0.00
13995,  0.00,  0.00,  0.00,  0.00
13996,  0.00,  0.00,  0.00,  0.00
13997,  0.00,  0.00,  0.00,  0.00
13998,  0.00,  0.00,  0.00,  0.00
13999,  0.00,  0.00,  0.00,  0.00
14000,  0.00,  0.00,  0.00,  0.00
14001,  0.00,  0.00,  0.00,  0.00
14002,  0.00,  0.00,  0.00,  0.00
14003,  0.00,  0.00,  0.00,  0.00
14004,  0.00,  0.00,  0.00,  0.00
14005,  0.00,  0.00,  0.00,  0.00
14006,  0.00,  0.00,  0.00,  0.00
14007,  0.00,  0.00,  0.00,  0.00
14008,  0.00,  0.00,  0.00,  0.00
14009,  0.00,  0.00,  0.00,  0.00
14010,  0.00,  0.00,  0.00,  0.00
14011,  0.00,  0.00,  0.00,  0.00
14012,  0.00,  0.00,  0.00,  0.00
14013,  0.00,  0.00,  0.00,  0.00
14014,  0.00,  0.00,  0.00,  0.00
14015,  0.00,  0.00,  0.00,  0.00
14016,  0.00,  0.00,  0.00,  0.00
14017,  0.00,  0.00,  0.00,  0.00
14018,  0.00,  0.00,  0.00,  0.00
14019,  0.00,  0.00,  0.00,  0.00
14020,  0.00,  0.00,  0.00,  0.00
14021,  0.00,  0.00,  0.00,  0.00
14022,  0.00,  0.00,  0.00,  0.00
14023,  0.00,  0.00,  0.00,  0.00
14024,  0.00,  0.00,  0.00,  0.00
14025,  0.00,  0.00,  0.00,  0.00
14026,  0.00,  0.00,  0.00,  0.00
14027,  0.00,  0.00,  0.00,  0.00
14028,  0.00,  0.00,  0.00,  0.00
14029,  0.00,  0.00,  0.00,  0.00
14030,  0.00,  0.00,  0.00,  0.00
14031,  0.00,  0.00,  0.00,  0.00
14032,  0.00,  0.00,  0.00,  0.00
14033,  0.00,  0.00,  0.00,  0.00
14034,  0.00,  0.00,  0.00,  0.00
14035,  0.00,  0.00,  0.00,  0.00
14036,  0.00,  0.00,  0.00,  0.00
14037,  0.00,  0.00,  0.00,  0.00
14038,  0.00,  0.00,  0.00,  0.00
14039,  0.00,  0.00,  0.00,  0.00
14040,  0.00,  0.00,  0.00,  0.00
14041,  0.00,  0.00,  0.00,  0.00
14042,  0.00,  0.00,  0.00,  0.00
14043,  0.00,  0.00,  0.00,  0.00
14044,  0.00,  0.00,  0.00,  0.00
14045,  0.00,  0.00,  0.00,  0.00
14046,  0.00,  0.00,  0.00,  0.00
14047,  0.00,  0.00,  0.00,  0.00
14048,  0.00,  0.00,  0.00,  0.00
14049,  0.00,  0.00,  0.00,  0.00
14050,  0.00,  0.00,  0.00,  0.00
14051,  0.00,  0.00,  0.00,  0.00
14052,  0.00,  0.00,  0.00,  0.00
14053,  0.00,  0.00,  0.00,  0.00
14054,  0.00,  0.00,  0.00,  0.00
14055,  0.00,  0.00,  0.00,  0.00
14056,  0.00,  0.00,  0.00,  0.00
14057,  0.00,  0.00,  0.00,  0.00
14058,  0.00,  0.00,  0.00,  0.00
14059,  0.00,  0.00,  0.00,  0.00
14060,  0.00,  0.00,  0.00,  0.00
14061,  0.00,  0.00,  0.00,  0.00
14062,  0.00,  0.00,  0.00,  0.00
14063,  0.00,  0.00,  0.00,  0.00
14064,  0.00,  0.00,  0.00,  0.00
14065,  0.00,  0.00,  0.00,  0.00
14066,  0.00,  0.00,  0.00,  0.00
14067,  0.00,  0.00,  0.00,  0.00
14068,  0.00,  0.00,  0.00,  0.00
14069,  0.00,  0.00,  0.00,  0.00
14070,  0.00,  0.00,  0.00,  0.00
14071,  0.00,  0.00,  0.00,  0.00
14072,  0.00,  0.00,  0.00,  0.00
14073,  0.00,  0.00,  0.00,  0.00
14074,  0.00,  0.00,  0.00,  0.00
14075,  0.00,  0.00,  0.00,  0.00
14076,  0.00,  0.00,  0.00,  0.00
14077,  0.00,  0.00,  0.00,  0.00
14078,  0.00,  0.00,  0.00,  0.00
14079,  0.00,  0.00,  0.00,  0.00
14080,  0.00,  0.00,  0.00,  0.00
14081,  0.00,  0.00,  0.00,  0.00
14082,  0.00,  0.00,  0.00,  0.00
14083,  0.00,  0.00,  0.00,  0.00
14084,  0.00,  0.00,  0.00,  0.00
14085,  0.00,  0.00,  0.00,  0.00
14086,  0.00,  0.00,  0.00,  0.00
14087,  0.00,  0.00,  0.00,  0.00
14088,  0.00,  0.00,  0.00,  0.00
14089,  0.00,  0.00,  0.00,  0.00
14090,  0.00,  0.00,  0.00,  0.00
14091,  0.00,  0.00,  0.00,  0.00
14092,  0.00,  0.00,  0.00,  0.00
14093,  0.00,  0.00,  0.00,  0.00
14094,  0.00,  0.00,  0.00,  0.00
14095,  0.00,  0.00,  0.00,  0.00
14096,  0.00,  0.00,  0.00,  0.00
14097,  0.00,  0.00,  0.00,  0.00
14098,  0.00,  0.00,  0.00,  0.00
14099,  0.00,  0.00,  0.00,  0.00
14100,  0.00,  0.00,  0.00,  0.00
14101,  0.00,  0.00,  0.00,  0.00
14102,  0.00,  0.00,  0.00,  0.00
14103,  0.00,  0.00,  0.00,  0.00
14104,  0.00,  0.00,  0.00,  0.00
14105,  0.00,  0.00,  0.00,  0.00
14106,  0.00,  0.00,  0.00,  0.00
14107,  0.00,  0.00,  0.00,  0.00
14108,  0.00,  0.00,  0.00,  0.00
14109,  0.00,  0.00,  0.00,  0.00
14110,  0.00,  0.00,  0.00,  0.00
14111,  0.00,  0.00,  0.00,  0.00
14112,  0.00,  0.00,  0.00,  0.00
14113,  0.00,  0.00,  0.00,  0.00
14114,  0.00,  0.00,  0.00,  0.00
14115,  0.00,  0.00,  0.00,  0.00
14116,  0.00,  0.00,  0.00,  0.00
14117,  0.00,  0.00,  0.00,  0.00
14118,  0.00,  0.00,  0.00,  0.00
14119,  0.00,  0.00,  0.00,  0.00
14120,  0.00,  0.00,  0.00,  0.00
14121,  0.00,  0.00,  0.00,  0.00
14122,  0.00,  0.00,  0.00,  0.00
14123,  0.00,  0.00,  0.00,  0.00
14124,  0.00,  0.00,  0.00,  0.00
14125,  0.00,  0.00,  0.00,  0.00
14126,  0.00,  0.00,  0.00,  0.00
14127,  0.00,  0.00,  0.00,  0.00
14128,  0.00,  0.00,  0.00,  0.00
14129,  0.00,  0.00,  0.00,  0.00
14130,  0.00,  0.00,  0.00,  0.00
14131,  0.00,  0.00,  0.00,  0.00
14132,  0.00,  0.00,  0.00,  0.00
14133,  0.00,  0.00,  0.00,  0.00
14134,  0.00,  0.00,  0.00,  0.00
14135,  0.00,  0.00,  0.00,  0.00
14136,  0.00,  0.00,  0.00,  0.00
14137,  0.00,  0.00,  0.00,  0.00
14138,  0.00,  0.00,  0.00,  0.00
14139,  0.00,  0.00,  0.00,  0.00
14140,  0.00,  0.00,  0.00,  0.00
14141,  0.00,  0.00,  0.00,  0.00
14142,  0.00,  0.00,  0.00,  0.00
14143,  0.00,  0.00,  0.00,  0.00
14144,  0.00,  0.00,  0.00,  0.00
14145,  0.00,  0.00,  0.00,  0.00
14146,  0.00,  0.00,  0.00,  0.00
14147,  0.00,  0.00,  0.00,  0.00
14148,  0.00,  0.00,  0.00,  0.00
14149,  0.00,  0.00,  0.00,  0.00
14150,  0.00,  0.00,  0.00,  0.00
14151,  0.00,  0.00,  0.00,  0.00
14152,  0.00,  0.00,  0.00,  0.00
14153,  0.00,  0.00,  0.00,  0.00
14154,  0.00,  0.00,  0.00,  0.00
14155,  0.00,  0.00,  0.00,  0.00
14156,  0.00,  0.00,  0.00,  0.00
14157,  0.00,  0.00,  0.00,  0.00
14158,  0.00,  0.00,  0.00,  0.00
14159,  0.00,  0.00,  0.00,  0.00
14160,  0.00,  0.00,  0.00,  0.00
14161,  0.00,  0.00,  0.00,  0.00
14162,  0.00,  0.00,  0.00,  0.00
14163,  0.00,  0.00,  0.00,  0.00
14164,  0.00,  0.00,  0.00,  0.00
14165,  0.00,  0.00,  0.00,  0.00
14166,  0.00,  0.00,  0.00,  0.00
14167,  0.00,  0.00,  0.00,  0.00
14168,  0.00,  0.00,  0.00,  0.00
14169,  0.00,  0.00,  0.00,  0.00
14170,  0.00,  0.00,  0.00,  0.00
14171,  0.00,  0.00,  0.00,  0.00
14172,  0.00,  0.00,  0.00,  0.00
14173,  0.00,  0.00,  0.00,  0.00
14174,  0.00,  0.00,  0.00,  0.00
14175,  0.00,  0.00,  0.00,  0.00
14176,  0.00,  0.00,  0.00,  0.00
14177,  0.00,  0.00,  0.00,  0.00
14178,  0.00,  0.00,  0.00,  0.00
14179,  0.00,  0.00,  0.00,  0.00
14180,  0.00,  0.00,  0.00,  0.00
14181,  0.00,  0.00,  0.00,  0.00
14182,  0.00,  0.00,  0.00,  0.00
14183,  0.00,  0.00,  0.00,  0.00
14184,  0.00,  0.00,  0.00,  0.00
14185,  0.00,  0.00,  0.00,  0.00
14186,  0.00,  0.00,  0.00,  0.00
14187,  0.00,  0.00,  0.00,  0.00
14188,  0.00,  0.00,  0.00,  0.00
14189,  0.00,  0.00,  0.00,  0.00
14190,  0.00,  0.00,  0.00,  0.00
14191,  0.00,  0.00,  0.00,  0.00
14192,  0.00,  0.00,  0.00,  0.00
14193,  0.00,  0.00,  0.00,  0.00
14194,  0.00,  0.00,  0.00,  0.00
14195,  0.00,  0.00,  0.00,  0.00
14196,  0.00,  0.00,  0.00,  0.00
14197,  0.00,  0.00,  0.00,  0.00
14198,  0.00,  0.00,  0.00,  0.00
14199,  0.00,  0.00,  0.00,  0.00
14200,  0.00,  0.00,  0.00,  0.00
14201,  0.00,  0.00,  0.00,  0.00
14202,  0.00,  0.00,  0.00,  0.00
14203,  0.00,  0.00,  0.00,  0.00
14204,  0.00,  0.00,  0.00,  0.00
14205,  0.00,  0.00,  0.00,  0.00
14206,  0.00,  0.00,  0.00,  0.00
14207,  0.00,  0.00,  0.00,  0.00
14208,  0.00,  0.00,  0.00,  0.00
14209,  0.00,  0.00,  0.00,  0.00
14210,  0.00,  0.00,  0.00,  0.00
14211,  0.00,  0.00,  0.00,  0.00
14212,  0.00,  0.00,  0.00,  0.00
14213,  0.00,  0.00,  0.00,  0.00
14214,  0.00,  0.00,  0.00,  0.00
14215,  0.00,  0.00,  0.00,  0.00
14216,  0.00,  0.00,  0.00,  0.00
14217,  0.00,  0.00,  0.00,  0.00
14218,  0.00,  0.00,  0.00,  0.00
14219,  0.00,  0.00,  0.00,  0.00
14220,  0.00,  0.00,  0.00,  0.00
14221,  0.00,  0.00,  0.00,  0.00
14222,  0.00,  0.00,  0.00,  0.00
14223,  0.00,  0.00,  0.00,  0.00
14224,  0.00,  0.00,  0.00,  0.00
14225,  0.00,  0.00,  0.00,  0.00
14226,  0.00,  0.00,  0.00,  0.00
14227,  0.00,  0.00,  0.00,  0.00
14228,  0.00,  0.00,  0.00,  0.00
14229,  0.00,  0.00,  0.00,  0.00
14230,  0.00,  0.00,  0.00,  0.00
14231,  0.00,  0.00,  0.00,  0.00
14232,  0.00,  0.00,  0.00,  0.00
14233,  0.00,  0.00,  0.00,  0.00
14234,  0.00,  0.00,  0.00,  0.00
14235,  0.00,  0.00,  0.00,  0.00
14236,  0.00,  0.00,  0.00,  0.00
14237,  0.00,  0.00,  0.00,  0.00
14238,  0.00,  0.00,  0.00,  0.00
14239,  0.00,  0.00,  0.00,  0.00
14240,  0.00,  0.00,  0.00,  0.00
14241,  0.00,  0.00,  0.00,  0.00
14242,  0.00,  0.00,  0.00,  0.00
14243,  0.00,  0.00,  0.00,  0.00
14244,  0.00,  0.00,  0.00,  0.00
14245,  0.00,  0.00,  0.00,  0.00
14246,  0.00,  0.00,  0.00,  0.00
14247,  0.00,  0.00,  0.00,  0.00
14248,  0.00,  0.00,  0.00,  0.00
14249,  0.00,  0.00,  0.00,  0.00
14250,  0.00,  0.00,  0.00,  0.00
14251,  0.00,  0.00,  0.00,  0.00
14252,  0.00,  0.00,  0.00,  0.00
14253,  0.00,  0.00,  0.00,  0.00
14254,  0.00,  0.00,  0.00,  0.00
14255,  0.00,  0.00,  0.00,  0.00
14256,  0.00,  0.00,  0.00,  0.00
14257,  0.00,  0.00,  0.00,  0.00
14258,  0.00,  0.00,  0.00,  0.00
14259,  0.00,  0.00,  0.00,  0.00
14260,  0.00,  0.00,  0.00,  0.00
14261,  0.00,  0.00,  0.00,  0.00
14262,  0.00,  0.00,  0.00,  0.00
14263,  0.00,  0.00,  0.00,  0.00
14264,  0.00,  0.00,  0.00,  0.00
14265,  0.00,  0.00,  0.00,  0.00
14266,  0.00,  0.00,  0.00,  0.00
14267,  0.00,  0.00,  0.00,  0.00
14268,  0.00,  0.00,  0.00,  0.00
14269,  0.00,  0.00,  0.00,  0.00
14270,  0.00,  0.00,  0.00,  0.00
14271,  0.00,  0.00,  0.00,  0.00
14272,  0.00,  0.00,  0.00,  0.00
14273,  0.00,  0.00,  0.00,  0.00
14274,  0.00,  0.00,  0.00,  0.00
14275,  0.00,  0.00,  0.00,  0.00
14276,  0.00,  0.00,  0.00,  0.00
14277,  0.00,  0.00,  0.00,  0.00
14278,  0.00,  0.00,  0.00,  0.00
14279,  0.00,  0.00,  0.00,  0.00
14280,  0.00,  0.00,  0.00,  0.00
14281,  0.00,  0.00,  0.00,  0.00
14282,  0.00,  0.00,  0.00,  0.00
14283,  0.00,  0.00,  0.00,  0.00
14284,  0.00,  0.00,  0.00,  0.00
14285,  0.00,  0.00,  0.00,  0.00
14286,  0.00,  0.00,  0.00,  0.00
14287,  0.00,  0.00,  0.00,  0.00
14288,  0.00,  0.00,  0.00,  0.00
14289,  0.00,  0.00,  0.00,  0.00
14290,  0.00,  0.00,  0.00,  0.00
14291,  0.00,  0.00,  0.00,  0.00
14292,  0.00,  0.00,  0.00,  0.00
14293,  0.00,  0.00,  0.00,  0.00
14294,  0.00,  0.00,  0.00,  0.00
14295,  0.00,  0.00,  0.00,  0.00
14296,  0.00,  0.00,  0.00,  0.00
14297,  0.00,  0.00,  0.00,  0.00
14298,  0.00,  0.00,  0.00,  0.00
14299,  0.00,  0.00,  0.00,  0.00
14300,  0.00,  0.00,  0.00,  0.00
14301,  0.00,  0.00,  0.00,  0.00
14302,  0.00,  0.00,  0.00,  0.00
14303,  0.00,  0.00,  0.00,  0.00
14304,  0.00,  0.00,  0.00,  0.00
14305,  0.00,  0.00,  0.00,  0.00
14306,  0.00,  0.00,  0.00,  0.00
14307,  0.00,  0.00,  0.00,  0.00
14308,  0.00,  0.00,  0.00,  0.00
14309,  0.00,  0.00,  0.00,  0.00
14310,  0.00,  0.00,  0.00,  0.00
14311,  0.00,  0.00,  0.00,  0.00
14312,  0.00,  0.00,  0.00,  0.00
14313,  0.00,  0.00,  0.00,  0.00
14314,  0.00,  0.00,  0.00,  0.00
14315,  0.00,  0.00,  0.00,  0.00
14316,  0.00,  0.00,  0.00,  0.00
14317,  0.00,  0.00,  0.00,  0.00
14318,  0.00,  0.00,  0.00,  0.00
14319,  0.00,  0.00,  0.00,  0.00
14320,  0.00,  0.00,  0.00,  0.00
14321,  0.00,  0.00,  0.00,  0.00
14322,  0.00,  0.00,  0.00,  0.00
14323,  0.00,  0.00,  0.00,  0.00
14324,  0.00,  0.00,  0.00,  0.00
14325,  0.00,  0.00,  0.00,  0.00
14326,  0.00,  0.00,  0.00,  0.00
14327,  0.00,  0.00,  0.00,  0.00
14328,  0.00,  0.00,  0.00,  0.00
14329,  0.00,  0.00,  0.00,  0.00
14330,  0.00,  0.00,  0.00,  0.00
14331,  0.00,  0.00,  0.00,  0.00
14332,  0.00,  0.00,  0.00,  0.00
14333,  0.00,  0.00,  0.00,  0.00
14334,  0.00,  0.00,  0.00,  0.00
14335,  0.00,  0.00,  0.00,  0.00
14336,  0.00,  0.00,  0.00,  0.00
14337,  0.00,  0.00,  0.00,  0.00
14338,  0.00,  0.00,  0.00,  0.00
14339,  0.00,  0.00,  0.00,  0.00
14340,  0.00,  0.00,  0.00,  0.00
14341,  0.00,  0.00,  0.00,  0.00
14342,  0.00,  0.00,  0.00,  0.00
14343,  0.00,  0.00,  0.00,  0.00
14344,  0.00,  0.00,  0.00,  0.00
14345,  0.00,  0.00,  0.00,  0.00
14346,  0.00,  0.00,  0.00,  0.00
14347,  0.00,  0.00,  0.00,  0.00
14348,  0.00,  0.00,  0.00,  0.00
14349,  0.00,  0.00,  0.00,  0.00
14350,  0.00,  0.00,  0.00,  0.00
14351,  0.00,  0.00,  0.00,  0.00
14352,  0.00,  0.00,  0.00,  0.00
14353,  0.00,  0.00,  0.00,  0.00
14354,  0.00,  0.00,  0.00,  0.00
14355,  0.00,  0.00,  0.00,  0.00
14356,  0.00,  0.00,  0.00,  0.00
14357,  0.00,  0.00,  0.00,  0.00
14358,  0.00,  0.00,  0.00,  0.00
14359,  0.00,  0.00,  0.00,  0.00
14360,  0.00,  0.00,  0.00,  0.00
14361,  0.00,  0.00,  0.00,  0.00
14362,  0.00,  0.00,  0.00,  0.00
14363,  0.00,  0.00,  0.00,  0.00
14364,  0.00,  0.00,  0.00,  0.00
14365,  0.00,  0.00,  0.00,  0.00
14366,  0.00,  0.00,  0.00,  0.00
14367,  0.00,  0.00,  0.00,  0.00
14368,  0.00,  0.00,  0.00,  0.00
14369,  0.00,  0.00,  0.00,  0.00
14370,  0.00,  0.00,  0.00,  0.00
14371,  0.00,  0.00,  0.00,  0.00
14372,  0.00,  0.00,  0.00,  0.00
14373,  0.00,  0.00,  0.00,  0.00
14374,  0.00,  0.00,  0.00,  0.00
14375,  0.00,  0.00,  0.00,  0.00
14376,  0.00,  0.00,  0.00,  0.00
14377,  0.00,  0.00,  0.00,  0.00
14378,  0.00,  0.00,  0.00,  0.00
14379,  0.00,  0.00,  0.00,  0.00
14380,  0.00,  0.00,  0.00,  0.00
14381,  0.00,  0.00,  0.00,  0.00
14382,  0.00,  0.00,  0.00,  0.00
14383,  0.00,  0.00,  0.00,  0.00
14384,  0.00,  0.00,  0.00,  0.00
14385,  0.00,  0.00,  0.00,  0.00
14386,  0.00,  0.00,  0.00,  0.00
14387,  0.00,  0.00,  0.00,  0.00
14388,  0.00,  0.00,  0.00,  0.00
14389,  0.00,  0.00,  0.00,  0.00
14390,  0.00,  0.00,  0.00,  0.00
14391,  0.00,  0.00,  0.00,  0.00
14392,  0.00,  0.00,  0.00,  0.00
14393,  0.00,  0.00,  0.00,  0.00
14394,  0.00,  0.00,  0.00,  0.00
14395,  0.00,  0.00,  0.00,  0.00
14396,  0.00,  0.00,  0.00,  0.00
14397,  0.00,  0.00,  0.00,  0.00
14398,  0.00,  0.00,  0.00,  0.00
14399,  0.00,  0.00,  0.00,  0.00
14400,  0.00,  0.00,  0.00,  0.00
14401,  0.00,  0.00,  0.00,  0.00
14402,  0.00,  0.00,  0.00,  0.00
14403,  0.00,  0.00,  0.00,  0.00
14404,  0.00,  0.00,  0.00,  0.00
14405,  0.00,  0.00,  0.00,  0.00
14406,  0.00,  0.00,  0.00,  0.00
14407,  0.00,  0.00,  0.00,  0.00
14408,  0.00,  0.00,  0.00,  0.00
14409,  0.00,  0.00,  0.00,  0.00
14410,  0.00,  0.00,  0.00,  0.00
14411,  0.00,  0.00,  0.00,  0.00
14412,  0.00,  0.00,  0.00,  0.00
14413,  0.00,  0.00,  0.00,  0.00
14414,  0.00,  0.00,  0.00,  0.00
14415,  0.00,  0.00,  0.00,  0.00
14416,  0.00,  0.00,  0.00,  0.00
14417,  0.00,  0.00,  0.00,  0.00
14418,  0.00,  0.00,  0.00,  0.00
14419,  0.00,  0.00,  0.00,  0.00
14420,  0.00,  0.00,  0.00,  0.00
14421,  0.00,  0.00,  0.00,  0.00
14422,  0.00,  0.00,  0.00,  0.00
14423,  0.00,  0.00,  0.00,  0.00
14424,  0.00,  0.00,  0.00,  0.00
14425,  0.00,  0.00,  0.00,  0.00
14426,  0.00,  0.00,  0.00,  0.00
14427,  0.00,  0.00,  0.00,  0.00
14428,  0.00,  0.00,  0.00,  0.00
14429,  0.00,  0.00,  0.00,  0.00
14430,  0.00,  0.00,  0.00,  0.00
14431,  0.00,  0.00,  0.00,  0.00
14432,  0.00,  0.00,  0.00,  0.00
14433,  0.00,  0.00,  0.00,  0.00
14434,  0.00,  0.00,  0.00,  0.00
14435,  0.00,  0.00,  0.00,  0.00
14436,  0.00,  0.00,  0.00,  0.00
14437,  0.00,  0.00,  0.00,  0.00
14438,  0.00,  0.00,  0.00,  0.00
14439,  0.00,  0.00,  0.00,  0.00
14440,  0.00,  0.00,  0.00,  0.00
14441,  0.00,  0.00,  0.00,  0.00
14442,  0.00,  0.00,  0.00,  0.00
14443,  0.00,  0.00,  0.00,  0.00
14444,  0.00,  0.00,  0.00,  0.00
14445,  0.00,  0.00,  0.00,  0.00
14446,  0.00,  0.00,  0.00,  0.00
14447,  0.00,  0.00,  0.00,  0.00
14448,  0.00,  0.00,  0.00,  0.00
14449,  0.00,  0.00,  0.00,  0.00
14450,  0.00,  0.00,  0.00,  0.00
14451,  0.00,  0.00,  0.00,  0.00
14452,  0.00,  0.00,  0.00,  0.00
14453,  0.00,  0.00,  0.00,  0.00
14454,  0.00,  0.00,  0.00,  0.00
14455,  0.00,  0.00,  0.00,  0.00
14456,  0.00,  0.00,  0.00,  0.00
14457,  0.00,  0.00,  0.00,  0.00
14458,  0.00,  0.00,  0.00,  0.00
14459,  0.00,  0.00,  0.00,  0.00
14460,  0.00,  0.00,  0.00,  0.00
14461,  0.00,  0.00,  0.00,  0.00
14462,  0.00,  0.00,  0.00,  0.00
14463,  0.00,  0.00,  0.00,  0.00
14464,  0.00,  0.00,  0.00,  0.00
14465,  0.00,  0.00,  0.00,  0.00
14466,  0.00,  0.00,  0.00,  0.00
14467,  0.00,  0.00,  0.00,  0.00
14468,  0.00,  0.00,  0.00,  0.00
14469,  0.00,  0.00,  0.00,  0.00
14470,  0.00,  0.00,  0.00,  0.00
14471,  0.00,  0.00,  0.00,  0.00
14472,  0.00,  0.00,  0.00,  0.00
14473,  0.00,  0.00,  0.00,  0.00
14474,  0.00,  0.00,  0.00,  0.00
14475,  0.00,  0.00,  0.00,  0.00
14476,  0.00,  0.00,  0.00,  0.00
14477,  0.00,  0.00,  0.00,  0.00
14478,  0.00,  0.00,  0.00,  0.00
14479,  0.00,  0.00,  0.00,  0.00
14480,  0.00,  0.00,  0.00,  0.00
14481,  0.00,  0.00,  0.00,  0.00
14482,  0.00,  0.00,  0.00,  0.00
14483,  0.00,  0.00,  0.00,  0.00
14484,  0.00,  0.00,  0.00,  0.00
14485,  0.00,  0.00,  0.00,  0.00
14486,  0.00,  0.00,  0.00,  0.00
14487,  0.00,  0.00,  0.00,  0.00
14488,  0.00,  0.00,  0.00,  0.00
14489,  0.00,  0.00,  0.00,  0.00
14490,  0.00,  0.00,  0.00,  0.00
14491,  0.00,  0.00,  0.00,  0.00
14492,  0.00,  0.00,  0.00,  0.00
14493,  0.00,  0.00,  0.00,  0.00
14494,  0.00,  0.00,  0.00,  0.00
14495,  0.00,  0.00,  0.00,  0.00
14496,  0.00,  0.00,  0.00,  0.00
14497,  0.00,  0.00,  0.00,  0.00
14498,  0.00,  0.00,  0.00,  0.00
14499,  0.00,  0.00,  0.00,  0.00
14500,  0.00,  0.00,  0.00,  0.00
14501,  0.00,  0.00,  0.00,  0.00
14502,  0.00,  0.00,  0.00,  0.00
14503,  0.00,  0.00,  0.00,  0.00
14504,  0.00,  0.00,  0.00,  0.00
14505,  0.00,  0.00,  0.00,  0.00
14506,  0.00,  0.00,  0.00,  0.00
14507,  0.00,  0.00,  0.00,  0.00
14508,  0.00,  0.00,  0.00,  0.00
14509,  0.00,  0.00,  0.00,  0.00
14510,  0.00,  0.00,  0.00,  0.00
14511,  0.00,  0.00,  0.00,  0.00
14512,  0.00,  0.00,  0.00,  0.00
14513,  0.00,  0.00,  0.00,  0.00
14514,  0.00,  0.00,  0.00,  0.00
14515,  0.00,  0.00,  0.00,  0.00
14516,  0.00,  0.00,  0.00,  0.00
14517,  0.00,  0.00,  0.00,  0.00
14518,  0.00,  0.00,  0.00,  0.00
14519,  0.00,  0.00,  0.00,  0.00
14520,  0.00,  0.00,  0.00,  0.00
14521,  0.00,  0.00,  0.00,  0.00
14522,  0.00,  0.00,  0.00,  0.00
14523,  0.00,  0.00,  0.00,  0.00
14524,  0.00,  0.00,  0.00,  0.00
14525,  0.00,  0.00,  0.00,  0.00
14526,  0.00,  0.00,  0.00,  0.00
14527,  0.00,  0.00,  0.00,  0.00
14528,  0.00,  0.00,  0.00,  0.00
14529,  0.00,  0.00,  0.00,  0.00
14530,  0.00,  0.00,  0.00,  0.00
14531,  0.00,  0.00,  0.00,  0.00
14532,  0.00,  0.00,  0.00,  0.00
14533,  0.00,  0.00,  0.00,  0.00
